file_name,artist_name,description,picture_name,ru_picture_name,ru_artist_name
Pierre-Auguste_Renoir_111.jpg,Pierre Aauguste Renoir,bunch flowers on table,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_112.jpg,Pierre Aauguste Renoir,woman in towel standing in front door,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_113.jpg,Pierre Aauguste Renoir,dog in bowl with bird on it,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_114.jpg,Pierre Aauguste Renoir,house with tree and person walking by,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_115.jpg,Pierre Aauguste Renoir,woman with white shirt and brown hair,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_116.jpg,Pierre Aauguste Renoir,arafed woman with rose in her hand,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_117.jpg,Pierre Aauguste Renoir,woman with hat and dog,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_118.jpg,Pierre Aauguste Renoir,child with red hair and white shirt,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_119.jpg,Pierre Aauguste Renoir,plate fish on table with cloth,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_120.jpg,Pierre Aauguste Renoir,man with beard and bow tie,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_121.jpg,Pierre Aauguste Renoir,little girl with pink shirt on,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_122.jpg,Pierre Aauguste Renoir,baby in chair with plate food,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_123.jpg,Pierre Aauguste Renoir,apples and watermelon on cloth,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_124.jpg,Pierre Aauguste Renoir,woman and dog by river,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_125.jpg,Pierre Aauguste Renoir,woman with red headband on,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_126.jpg,Pierre Aauguste Renoir,man with his arm around his neck,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_127.jpg,Pierre Aauguste Renoir,woman in hat and woman in dress,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_128.jpg,Pierre Aauguste Renoir,bunch peaches and grapes on table,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_129.jpg,Pierre Aauguste Renoir,city square with people walking and horse drawn carriages,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_130.jpg,Pierre Aauguste Renoir,young girl with brown hair and white shirt,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_131.jpg,Pierre Aauguste Renoir,woman in bed with green vase and woman in bed,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_132.jpg,Pierre Aauguste Renoir,two nudes in landscape by pierre - auguste - auguste - auguste - auguste,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_133.jpg,Pierre Aauguste Renoir,woman with hat on her head,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_134.jpg,Pierre Aauguste Renoir,river with trees and boat in water,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_135.jpg,Pierre Aauguste Renoir,woman in yellow dress and hat with red ribbon,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_136.jpg,Pierre Aauguste Renoir,woman with long blonde hair in white dress,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_137.jpg,Pierre Aauguste Renoir,couple dancing in white dress and black tuxedo,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_138.jpg,Pierre Aauguste Renoir,vase flowers with red background,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_139.jpg,Pierre Aauguste Renoir,house with trees and bench in foreground,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_140.jpg,Pierre Aauguste Renoir,path in forest with few bushes,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_141.jpg,Pierre Aauguste Renoir,man and woman kissing in room,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_142.jpg,Pierre Aauguste Renoir,man standing on dock with sailboat,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_143.jpg,Pierre Aauguste Renoir,view village with mountain in background,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_144.jpg,Pierre Aauguste Renoir,landscape with trees and mountain in background,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_145.jpg,Pierre Aauguste Renoir,arafed woman looking at herself in mirror,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_146.jpg,Pierre Aauguste Renoir,woman in black coat and white scarf,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_147.jpg,Pierre Aauguste Renoir,man sitting in front mirror,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_148.jpg,Pierre Aauguste Renoir,young girl with red flower in her hair,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_149.jpg,Pierre Aauguste Renoir,nude woman laying on blanket in field,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_150.jpg,Pierre Aauguste Renoir,arafed man with beard and bow tie sitting in chair,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_151.jpg,Pierre Aauguste Renoir,house and trees in field,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_152.jpg,Pierre Aauguste Renoir,man with mustache and bow tie,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_153.jpg,Pierre Aauguste Renoir,woman with black and white checkered shirt and red tie,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_154.jpg,Pierre Aauguste Renoir,cup and saucer with peach on table cloth,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_155.jpg,Pierre Aauguste Renoir,woman sitting on hill with tree in background,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_156.jpg,Pierre Aauguste Renoir,woman combing her hair with child,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_157.jpg,Pierre Aauguste Renoir,bunch flowers that are on table,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_158.jpg,Pierre Aauguste Renoir,two women sitting on ground in wooded area,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_159.jpg,Pierre Aauguste Renoir,still life pomegranates and grapes,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_160.jpg,Pierre Aauguste Renoir,woman holding baby in her lap,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_161.jpg,Pierre Aauguste Renoir,path in woods with trees and leaves,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_162.jpg,Pierre Aauguste Renoir,couple in garden with fountain and building,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_163.jpg,Pierre Aauguste Renoir,vase roses on table with cloth,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_164.jpg,Pierre Aauguste Renoir,woman holding comb and looking at her reflection,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_165.jpg,Pierre Aauguste Renoir,woman sitting under tree in field,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_166.jpg,Pierre Aauguste Renoir,vase roses on table with brown background,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_167.jpg,Pierre Aauguste Renoir,woman holding child in her arms,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_168.jpg,Pierre Aauguste Renoir,vase flowers with couple garlics,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_169.jpg,Pierre Aauguste Renoir,house with potted plant in front it,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_170.jpg,Pierre Aauguste Renoir,woman in white dress sitting on couch,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_171.jpg,Pierre Aauguste Renoir,woman walking down path in park,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_172.jpg,Pierre Aauguste Renoir,woman in red dress with flower in her hair,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_173.jpg,Pierre Aauguste Renoir,man with pipe and hat,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_174.jpg,Pierre Aauguste Renoir,woman holding bouquet flowers,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_175.jpg,Pierre Aauguste Renoir,woman with fruit on table,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_176.jpg,Pierre Aauguste Renoir,woman with long hair and white collar,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_177.jpg,Pierre Aauguste Renoir,field bananas with blue sky in background,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_178.jpg,Pierre Aauguste Renoir,little girl with pink bow in her hair,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_179.jpg,Pierre Aauguste Renoir,man with hat and white beard,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_180.jpg,Pierre Aauguste Renoir,house by water with view town,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_181.jpg,Pierre Aauguste Renoir,bunch fruit on table with brown background,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_182.jpg,Pierre Aauguste Renoir,bowl onions and apples on table,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_183.jpg,Pierre Aauguste Renoir,house with trees in front it,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_184.jpg,Pierre Aauguste Renoir,arafed woman sitting on rock by stream,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_185.jpg,Pierre Aauguste Renoir,two nudes in with bird,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_186.jpg,Pierre Aauguste Renoir,road with trees and person walking on it,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_187.jpg,Pierre Aauguste Renoir,woman in red dress and yellow hat,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_188.jpg,Pierre Aauguste Renoir,young girl with blue dress and black bow,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_189.jpg,Pierre Aauguste Renoir,man and woman with child,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_190.jpg,Pierre Aauguste Renoir,house in garden with stream running through it,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_191.jpg,Pierre Aauguste Renoir,woman in white dress with cat,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_192.jpg,Pierre Aauguste Renoir,two people walking in field flowers with umbrella,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_193.jpg,Pierre Aauguste Renoir,river with boat and tree in foreground,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_194.jpg,Pierre Aauguste Renoir,woman in white dress walking through field,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_195.jpg,Pierre Aauguste Renoir,church with tall tree in front it,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_196.jpg,Pierre Aauguste Renoir,woman in green dress sitting at table,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_197.jpg,Pierre Aauguste Renoir,two women in hats sitting at table,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_198.jpg,Pierre Aauguste Renoir,woman in yellow dress with flower in her hair,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_199.jpg,Pierre Aauguste Renoir,woman sitting in field with dog,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_200.jpg,Pierre Aauguste Renoir,landscape with trees and road in foreground,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_201.jpg,Pierre Aauguste Renoir,vase roses with bunch flowers in it,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_202.jpg,Pierre Aauguste Renoir,path through grove orange trees with mountain in background,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_203.jpg,Pierre Aauguste Renoir,man sitting in chair with hat and red tie,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_204.jpg,Pierre Aauguste Renoir,vase gladiolas on table,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_205.jpg,Pierre Aauguste Renoir,apples and pears on table cloth,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_206.jpg,Pierre Aauguste Renoir,landscape with river and road,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_207.jpg,Pierre Aauguste Renoir,river with grassy bank and small house in distance,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_208.jpg,Pierre Aauguste Renoir,nude woman sitting on bed with laptop,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_209.jpg,Pierre Aauguste Renoir,bunch onions on cloth on table,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_210.jpg,Pierre Aauguste Renoir,three children playing in stream with dog,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_211.jpg,Pierre Aauguste Renoir,two women sitting on chair with hats on,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_212.jpg,Pierre Aauguste Renoir,woman in white dress standing in front red curtain,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_213.jpg,Pierre Aauguste Renoir,vase with flowers in it on table,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_214.jpg,Pierre Aauguste Renoir,woman and child in boat on river,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_215.jpg,Pierre Aauguste Renoir,landscape with river and mountains in background,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_216.jpg,Pierre Aauguste Renoir,woman and child in field with tree,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_217.jpg,Pierre Aauguste Renoir,woman with flower in her hair,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_218.jpg,Pierre Aauguste Renoir,woman sitting in field with parasol,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_219.jpg,Pierre Aauguste Renoir,group people standing around man in top hat,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_220.jpg,Pierre Aauguste Renoir,young girl with ponytail in pink dress,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_221.jpg,Pierre Aauguste Renoir,woman in red hat and red hat,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_222.jpg,Pierre Aauguste Renoir,woman sitting on chair with parasol,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_223.jpg,Pierre Aauguste Renoir,man with beard sitting in chair,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_224.jpg,Pierre Aauguste Renoir,group people on beach near body water,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_225.jpg,Pierre Aauguste Renoir,field with hay field and house in distance,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_226.jpg,Pierre Aauguste Renoir,woman sitting on couch in room,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_227.jpg,Pierre Aauguste Renoir,vase flowers with red and white flowers,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_228.jpg,Pierre Aauguste Renoir,three women and child sitting on blanket in wooded area,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_229.jpg,Pierre Aauguste Renoir,nude woman laying on couch with pillow,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_230.jpg,Pierre Aauguste Renoir,flowers in vase on table,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_231.jpg,Pierre Aauguste Renoir,woman in yellow hat with flowers on her head,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_232.jpg,Pierre Aauguste Renoir,river with people sitting on bank it,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_233.jpg,Pierre Aauguste Renoir,woman laying on bed with bowl fruit,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_234.jpg,Pierre Aauguste Renoir,landscape with trees and mountain in distance,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_235.jpg,Pierre Aauguste Renoir,young girl with bouquet flowers,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_236.jpg,Pierre Aauguste Renoir,woman in white dress sitting in chair,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_237.jpg,Pierre Aauguste Renoir,woman with black hat and black dress,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_238.jpg,Pierre Aauguste Renoir,woman in purple dress sitting on purple chair,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_239.jpg,Pierre Aauguste Renoir,young girl with black dress and brown bow tie,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_240.jpg,Pierre Aauguste Renoir,stream in wooded area with trees and bushes,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_241.jpg,Pierre Aauguste Renoir,young girl in white dress,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_242.jpg,Pierre Aauguste Renoir,arafed portrait young girl with long hair,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_243.jpg,Pierre Aauguste Renoir,path in forest with trees and grass,,,Пьер Огюст Ренуар 
Pierre-Auguste_Renoir_244.jpg,Pierre Aauguste Renoir,vase flowers on table with brown background,,,Пьер Огюст Ренуар 
